id,Time,3d_x0,3d_y0,3d_z0,3d_x1,3d_y1,3d_z1,3d_x2,3d_y2,3d_z2,3d_x3,3d_y3,3d_z3,3d_x4,3d_y4,3d_z4,3d_x5,3d_y5,3d_z5,3d_x6,3d_y6,3d_z6,3d_x7,3d_y7,3d_z7,3d_x8,3d_y8,3d_z8,3d_x9,3d_y9,3d_z9,3d_x10,3d_y10,3d_z10,3d_x11,3d_y11,3d_z11,3d_x12,3d_y12,3d_z12,3d_x13,3d_y13,3d_z13,3d_x14,3d_y14,3d_z14,3d_x15,3d_y15,3d_z15,3d_x16,3d_y16,3d_z16,3d_x17,3d_y17,3d_z17,3d_x18,3d_y18,3d_z18,3d_x19,3d_y19,3d_z19,3d_x20,3d_y20,3d_z20,3d_x21,3d_y21,3d_z21,3d_x22,3d_y22,3d_z22,3d_x23,3d_y23,3d_z23,3d_x24,3d_y24,3d_z24,3d_x25,3d_y25,3d_z25,3d_x26,3d_y26,3d_z26,3d_x27,3d_y27,3d_z27,3d_x28,3d_y28,3d_z28,3d_x29,3d_y29,3d_z29,3d_x30,3d_y30,3d_z30,3d_x31,3d_y31,3d_z31,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
139,2021-07-26 15:58:20.8,-397.69800000000004,103.234,1240.89,-411.04900000000004,-61.3132,1220.41,-391.20300000000003,-191.467,1201.63,-332.35900000000004,-383.505,1176.33,-348.194,-357.923,1210.73,-361.788,-348.903,1343.02,-360.805,-204.86900000000003,1556.68,-153.8,-184.24200000000002,1615.8,-95.3966,-219.02700000000002,1674.46,-14.318,-235.08700000000002,1732.08,-97.875,-251.676,1715.04,-337.83099999999996,-346.155,1149.97,-318.332,-297.216,1039.24,-254.303,-43.313,1058.35,-95.7856,-71.3767,1206.83,-25.375,-87.6061,1271.06,60.8788,-86.3916,1319.71,-13.1309,-130.075,1276.53,-390.56300000000005,92.2008,1324.89,-49.8128,211.247,1420.09,-240.668,502.215,1341.46,-158.653,645.009,1283.17,-404.13300000000004,113.18299999999999,1165.14,-104.889,262.426,1000.14,-256.492,547.5740000000001,1160.36,-199.438,694.7330000000001,1130.04,-298.741,-451.519,1169.58,-173.046,-466.67800000000005,1249.71,-209.93900000000002,-503.017,1256.21,-327.6,-506.11300000000006,1245.29,-181.145,-501.126,1216.92,-245.953,-513.424,1114.09,-0.701097,-5.3575296,8.365308,2.31,-2.94,3.3600001000000006
140,2021-07-26 15:58:21.3,-396.87199999999996,103.9,1239.22,-410.816,-60.7409,1218.78,-392.11699999999996,-191.199,1200.15,-335.485,-384.039,1174.57,-351.086,-358.311,1209.02,-365.343,-349.309,1341.36,-364.348,-205.08599999999998,1555.14,-158.95,-183.248,1619.82,-97.5323,-218.611,1675.07,-13.5076,-237.43,1727.55,-94.414,-248.418,1714.21,-340.468,-346.54699999999997,1148.25,-320.846,-296.303,1038.01,-253.687,-43.3394,1061.35,-92.9961,-72.2435,1207.59,-25.6779,-87.6419,1275.36,59.0843,-88.1954,1326.73,-11.8221,-129.16,1277.96,-389.99699999999996,92.876,1323.32,-49.4396,211.335,1421.11,-240.356,502.681,1342.7,-158.361,645.05,1282.92,-403.07099999999997,113.84100000000001,1163.39,-102.574,262.194,999.171,-255.416,547.726,1158.19,-197.615,693.5889999999999,1122.76,-302.64599999999996,-452.495,1167.74,-170.176,-477.03,1233.6,-207.888,-512.143,1242.15,-326.164,-509.819,1243.39,-183.167,-509.36699999999996,1200.18,-258.66700000000003,-513.557,1104.1,-0.8949156999999999,-5.2977095,8.25763,0.28,-1.33,-0.28
141,2021-07-26 15:58:21.1,-396.885,103.9,1239.21,-410.829,-60.736999999999995,1218.76,-392.13599999999997,-191.19099999999997,1200.12,-335.519,-384.027,1174.5,-351.111,-358.30300000000005,1208.96,-365.311,-349.314,1341.3,-364.12300000000005,-205.09900000000002,1555.08,-158.638,-183.412,1619.52,-96.8929,-218.99099999999999,1674.26,-12.5583,-238.015,1726.16,-92.5713,-249.261,1711.91,-340.504,-346.532,1148.19,-320.904,-296.275,1037.96,-253.74200000000002,-43.3189,1061.31,-93.0273,-72.2192,1207.51,-25.7051,-87.6026,1275.28,59.0607,-88.1459,1326.64,-11.859000000000002,-129.125,1277.91,-390.004,92.8714,1323.3,-49.4433,211.359,1421.01,-240.426,502.656,1342.61,-158.48,645.016,1282.76,-403.09,113.845,1163.38,-102.63600000000001,262.23400000000004,999.1289999999999,-255.49400000000003,547.706,1158.23,-197.75400000000002,693.6210000000001,1122.92,-302.684,-452.48199999999997,1167.66,-170.229,-477.092,1233.51,-207.951,-512.1990000000001,1242.05,-326.224,-509.844,1243.28,-183.225,-509.404,1200.08,-258.717,-513.516,1103.98,-0.8494521,-5.3001027,8.305488,0.49,-2.59,0.28
143,2021-07-26 15:58:21.4,-396.885,103.9,1239.2,-410.829,-60.736999999999995,1218.75,-392.13699999999994,-191.19099999999997,1200.12,-335.523,-384.028,1174.5,-351.11400000000003,-358.30400000000003,1208.96,-365.30699999999996,-349.31199999999995,1341.3,-364.093,-205.08599999999998,1555.07,-158.596,-183.417,1619.48,-96.8271,-219.003,1674.19,-12.4697,-238.033,1726.05,-92.4587,-249.264,1711.81,-340.50800000000004,-346.533,1148.19,-320.91,-296.277,1037.96,-253.74599999999998,-43.3209,1061.3,-93.0277,-72.2206,1207.5,-25.7024,-87.6036,1275.27,59.0655,-88.1458,1326.63,-11.8536,-129.126,1277.89,-390.004,92.8711,1323.3,-49.4428,211.358,1421.01,-240.425,502.655,1342.61,-158.47899999999998,645.015,1282.76,-403.091,113.845,1163.38,-102.637,262.23400000000004,999.127,-255.49400000000003,547.705,1158.23,-197.75400000000002,693.62,1122.92,-302.689,-452.483,1167.66,-170.236,-477.097,1233.51,-207.96,-512.203,1242.05,-326.232,-509.843,1243.28,-183.233,-509.41,1200.08,-258.723,-513.52,1103.98,-0.8877371999999999,-5.3144589999999985,8.303094,-0.21000001,-0.49,-1.12
144,2021-07-26 15:58:21.6,-396.885,103.9,1239.2,-410.829,-60.736999999999995,1218.75,-392.13699999999994,-191.19099999999997,1200.12,-335.523,-384.028,1174.5,-351.11400000000003,-358.30400000000003,1208.96,-365.30699999999996,-349.31199999999995,1341.3,-364.093,-205.08599999999998,1555.07,-158.596,-183.417,1619.48,-96.8271,-219.003,1674.19,-12.4697,-238.033,1726.05,-92.4587,-249.264,1711.81,-340.50800000000004,-346.533,1148.19,-320.91,-296.277,1037.96,-253.74599999999998,-43.3209,1061.3,-93.0277,-72.2206,1207.5,-25.7024,-87.6036,1275.27,59.0655,-88.1458,1326.63,-11.8536,-129.126,1277.89,-390.004,92.8711,1323.3,-49.4428,211.358,1421.01,-240.425,502.655,1342.61,-158.47899999999998,645.015,1282.76,-403.091,113.845,1163.38,-102.637,262.23400000000004,999.127,-255.49400000000003,547.705,1158.23,-197.75400000000002,693.62,1122.92,-302.689,-452.483,1167.66,-170.236,-477.097,1233.51,-207.96,-512.203,1242.05,-326.232,-509.843,1243.28,-183.233,-509.41,1200.08,-258.723,-513.52,1103.98,-0.9355936,-5.4364924000000014,8.176274000000001,-0.98,-1.4,-2.03
145,2021-07-26 15:58:21.7,-396.542,100.81700000000001,1240.59,-412.84,-63.1154,1217.15,-400.764,-193.94099999999997,1196.29,-341.68699999999995,-385.781,1169.61,-358.084,-360.599,1204.06,-373.334,-355.892,1336.43,-364.657,-186.31400000000002,1530.34,-148.869,-193.15599999999998,1544.01,-87.2519,-224.234,1601.48,-3.4304300000000003,-238.36700000000002,1655.63,-61.6207,-204.873,1627.39,-346.66900000000004,-348.09,1143.62,-322.66,-296.238,1035.08,-254.687,-43.7584,1059.66,-93.2627,-71.9442,1205.05,-25.0771,-82.5185,1272.8,61.6263,-85.6113,1320.62,-13.392000000000001,-127.42200000000001,1274.99,-389.327,88.1209,1324.37,-50.8215,212.72799999999998,1420.87,-241.60299999999998,504.099,1343.11,-158.476,646.1030000000001,1284.32,-403.048,112.266,1165.04,-104.464,260.868,998.0419999999999,-255.737,545.979,1158.87,-198.99400000000003,692.929,1126.76,-308.02299999999997,-453.769,1162.59,-180.217,-473.035,1238.46,-218.145,-508.005,1246.46,-336.18199999999996,-506.936,1239.61,-190.67,-507.341,1206.18,-259.411,-517.816,1105.68,-0.69870424,-5.3862443,8.324631,-0.14,-1.4,-0.63
146,2021-07-26 15:58:21.9,-394.619,101.13799999999999,1233.98,-412.204,-62.3719,1214.1,-398.592,-192.72400000000002,1195.11,-340.094,-384.1,1170.85,-355.49300000000005,-358.35400000000004,1205.07,-368.14300000000003,-345.711,1336.59,-368.73400000000004,-186.96,1538.17,-158.615,-197.923,1584.07,-87.1432,-213.825,1635.38,3.1666,-219.58700000000002,1678.7,-55.9279,-226.36900000000003,1631.54,-345.88300000000004,-347.134,1144.36,-324.89799999999997,-296.80400000000003,1035.1,-254.68400000000003,-45.8372,1055.98,-95.5951,-69.232,1203.3,-24.8781,-82.229,1267.31,62.5464,-82.1758,1312.94,-12.231,-129.717,1269.43,-385.13599999999997,89.9801,1317.37,-50.266000000000005,212.477,1422.38,-239.64700000000002,500.704,1337.19,-158.982,643.816,1280.02,-403.17,111.2,1158.79,-103.417,262.452,1000.22,-255.15099999999998,547.512,1157.02,-198.59900000000002,693.8739999999999,1125.52,-306.629,-451.849,1164.31,-176.135,-477.01599999999996,1232.12,-214.641,-510.598,1241.63,-332.225,-505.19,1241.54,-189.59,-510.153,1200.05,-263.893,-516.21,1103.91,-0.8757731,-5.513064,8.255238,-1.61,1.54,-1.75
147,2021-07-26 15:58:22.7,-396.16900000000004,102.912,1236.49,-412.233,-61.8468,1216.69,-397.792,-193.03400000000002,1198.08,-340.027,-385.875,1172.82,-355.481,-360.051,1207.35,-369.54,-350.483,1339.85,-368.222,-199.71400000000003,1549.51,-160.101,-199.41400000000002,1610.04,-84.6796,-212.87599999999998,1657.24,-1.8434599999999999,-236.87900000000002,1709.76,-63.1443,-251.12400000000002,1629.82,-345.534,-348.494,1146.34,-327.17,-298.45,1035.6,-260.469,-44.7715,1056.45,-95.5834,-68.3017,1199.4,-37.2053,-107.162,1266.26,40.1448,-148.933,1312.34,-36.0416,-143.611,1258.05,-387.38800000000003,91.9552,1320.54,-47.1469,217.65900000000002,1412.17,-245.168,506.015,1338.19,-156.62,645.513,1280.33,-404.087,112.79299999999999,1160.7,-90.9291,263.70599999999996,1023.53,-257.55400000000003,550.34,1167.1,-197.09799999999998,693.033,1123.19,-306.746,-454.23400000000004,1165.99,-177.688,-471.534,1240.78,-215.09900000000002,-507.099,1249.23,-333.42900000000003,-507.744,1243.53,-187.982,-506.121,1208.6,-257.684,-517.815,1108.62,-0.7178468000000001,-5.4556355000000005,8.152347,-3.99,-6.93,-1.19
148,2021-07-26 15:58:22.2,-405.694,102.09700000000001,1246.04,-421.046,-64.4582,1229.91,-400.905,-196.30700000000002,1213.88,-334.32300000000004,-387.25300000000004,1183.51,-350.31,-362.608,1219.13,-356.22900000000004,-356.795,1353.52,-371.153,-206.50599999999997,1565.5,-160.13,-177.22099999999998,1613.83,-91.381,-219.355,1655.35,0.8746149999999999,-249.25900000000001,1686.22,-93.4058,-265.17,1617.25,-342.204,-349.404,1157.66,-330.18,-295.291,1046.89,-299.23900000000003,-32.4702,1064.29,-136.38299999999998,-51.1329,1212.85,-84.9606,-125.834,1249.07,-42.2222,-187.041,1315.66,-110.994,-162.563,1226.5,-397.13,93.0756,1331.02,-47.6582,209.584,1411.5,-246.203,499.20599999999996,1330.5,-159.21200000000002,642.979,1276.68,-413.416,110.23200000000001,1169.42,-85.9799,250.748,1047.28,-256.878,547.764,1170.5,-197.33,690.6619999999999,1121.61,-297.785,-454.374,1174.61,-168.718,-484.25699999999995,1247.79,-208.57,-518.102,1254.55,-327.663,-510.945,1249.76,-181.42,-516.465,1213.49,-252.74,-517.979,1112.8,-0.69870424,-5.493921,8.178668,-2.66,-2.1,1.12
149,2021-07-26 15:58:22.3,-399.796,102.994,1241.78,-415.202,-62.0612,1230.72,-397.861,-193.109,1217.78,-338.601,-384.17900000000003,1188.5,-352.483,-358.844,1223.84,-360.024,-355.36199999999997,1356.71,-385.23900000000003,-203.82299999999998,1563.17,-178.747,-180.044,1621.89,-102.70299999999999,-217.688,1650.9,-7.23527,-235.074,1677.53,-75.1017,-229.96,1626.99,-346.17199999999997,-346.921,1162.64,-346.101,-295.199,1051.63,-389.211,-36.5887,1055.84,-217.75599999999997,27.3939,1175.63,-181.993,4.135759999999999,1262.25,-139.904,-24.8494,1346.93,-211.678,-25.0027,1275.44,-388.014,96.277,1325.6,-43.1991,208.354,1412.38,-239.37400000000002,494.155,1330.05,-162.30200000000002,642.076,1278.91,-410.42,109.05,1166.19,-80.1407,247.142,1063.54,-256.388,542.365,1170.36,-198.75799999999998,682.8639999999999,1118.37,-304.73900000000003,-451.70300000000003,1179.52,-167.584,-484.663,1229.47,-206.53400000000002,-515.7719999999999,1244.7,-322.809,-502.921,1260.59,-187.373,-517.21,1199.97,-274.622,-519.26,1114.7,-0.7968099000000001,-5.405386,8.267202000000001,2.73,0.84000003,-1.61
150,2021-07-26 15:58:22.5,-388.536,97.9056,1239.05,-409.73,-63.9836,1232.65,-396.83099999999996,-193.326,1219.7,-344.93300000000005,-382.276,1185.91,-354.38,-356.999,1221.79,-346.586,-351.44199999999995,1352.36,-381.26300000000003,-202.31799999999998,1553.89,-180.75599999999997,-179.327,1620.17,-104.223,-217.396,1641.88,-8.864519999999999,-235.27200000000002,1661.39,-79.8293,-228.95,1613.03,-354.494,-345.624,1161.21,-363.611,-294.296,1052.63,-389.926,-37.9586,1042.56,-226.233,82.0706,1113.77,-192.166,123.956,1191.89,-136.78799999999998,149.97899999999998,1267.51,-184.24599999999998,130.875,1194.43,-367.37699999999995,91.9482,1319.62,-32.7806,208.34599999999998,1414.13,-229.75400000000002,487.98,1338.02,-167.04,637.769,1282.62,-407.616,103.27799999999999,1166.4,-82.4897,237.995,1064.96,-251.61,534.154,1160.2,-198.88400000000001,675.561,1113.9,-313.816,-449.251,1173.94,-169.75900000000001,-477.163,1185.22,-201.357,-505.342,1214.13,-306.555,-489.657,1260.69,-196.028,-512.1519999999999,1167.03,-302.367,-523.0830000000001,1112.51,-0.7441678,-5.393422,8.183454,1.47,-0.21000001,-1.4
151,2021-07-26 15:58:22.6,-394.89099999999996,100.89200000000001,1233.02,-415.19199999999995,-60.0074,1226.42,-396.983,-187.56599999999997,1211.11,-352.525,-376.12199999999996,1172.6,-359.529,-351.301,1208.98,-351.284,-351.26800000000003,1338.77,-380.046,-213.05,1546.8,-185.62,-178.176,1621.01,-109.885,-216.00799999999998,1643.53,-14.775,-238.61599999999999,1653.87,-80.1806,-223.266,1634.26,-362.069,-339.089,1149.04,-375.584,-286.149,1042.6,-370.853,-31.3469,1016.64,-222.055,121.85,1023.66,-159.64700000000002,117.214,1094.24,-150.285,103.59299999999999,1189.44,-196.295,102.75,1138.09,-371.575,94.6953,1312.38,-36.2656,207.899,1398.43,-237.68900000000002,483.454,1330.2,-169.55200000000002,632.805,1284.38,-415.916,106.479,1161.44,-84.6481,220.54,1063.37,-248.812,519.437,1149.57,-196.845,663.54,1116.06,-324.149,-443.31800000000004,1158.37,-184.11900000000003,-484.2,1148.79,-212.924,-507.97,1183.4,-306.975,-480.74,1244.35,-215.731,-516.94,1136.78,-329.147,-519.622,1100.2,-0.57906306,-5.3383875,8.29113,-4.2,-4.41,-0.42000002
152,2021-07-26 15:58:22.8,-392.287,106.70100000000001,1218.94,-416.606,-54.3165,1212.79,-400.676,-182.989,1200.06,-355.061,-372.115,1161.63,-364.106,-347.61400000000003,1197.99,-359.661,-346.63599999999997,1328.49,-380.49800000000005,-214.24200000000002,1542.39,-185.49200000000002,-186.15599999999998,1620.27,-107.90100000000001,-217.972,1646.8,-12.4244,-229.09599999999998,1669.21,-79.5749,-235.861,1639.28,-362.958,-334.56199999999995,1137.93,-359.966,-271.817,1035.54,-340.555,-17.2295,1004.62,-223.73,162.66,1000.36,-160.846,214.312,1048.8,-168.15099999999998,163.719,1131.26,-195.153,112.206,1110.29,-374.36400000000003,100.89299999999999,1300.07,-40.7407,209.893,1402.7,-240.28,486.04400000000004,1324.88,-164.97799999999998,635.164,1287.8,-408.449,111.93799999999999,1145.79,-75.937,238.6,1063.18,-254.525,532.364,1143.95,-183.391,671.3580000000001,1123.76,-326.215,-439.602,1148.18,-186.36599999999999,-481.38599999999997,1132.69,-214.58599999999998,-506.685,1167.0,-307.04200000000003,-481.566,1232.04,-218.75799999999998,-513.33,1119.9,-333.599,-513.169,1086.22,-0.5766703000000001,-5.541777,8.207381,-1.54,-3.01,0.56
153,2021-07-26 15:58:22.9,-394.88800000000003,103.91799999999999,1211.65,-420.501,-57.3833,1205.34,-404.69300000000004,-186.449,1192.47,-360.441,-376.204,1152.53,-369.843,-351.939,1189.13,-366.13300000000004,-350.086,1320.03,-376.586,-215.145,1533.98,-185.489,-183.158,1621.21,-106.162,-212.643,1646.11,-8.806569999999999,-224.695,1659.39,-81.265,-239.707,1649.65,-367.54,-338.18699999999995,1129.07,-357.906,-273.327,1028.0,-336.301,-17.2057,1006.15,-223.27200000000002,165.75900000000001,1013.15,-160.399,226.53900000000002,1050.23,-167.91299999999998,167.239,1127.01,-188.403,113.35600000000001,1117.96,-377.33,97.947,1293.1,-43.9921,204.61,1402.75,-241.15099999999998,484.149,1326.3,-166.144,633.81,1288.46,-410.721,109.303,1138.2,-67.3204,211.59,1061.79,-239.96900000000002,512.154,1134.66,-160.366,647.013,1114.39,-332.05,-444.06199999999995,1138.76,-189.888,-471.366,1111.99,-214.65099999999998,-504.23900000000003,1142.58,-305.988,-497.656,1214.02,-220.438,-503.39599999999996,1095.04,-336.709,-507.033,1065.45,-0.5670989000000001,-5.5393844,8.204988499999999,2.17,-0.35,-1.4
154,2021-07-26 15:58:23.1,-393.361,106.01,1214.56,-418.185,-54.5282,1204.46,-394.29900000000004,-181.287,1187.36,-354.83099999999996,-369.10400000000004,1138.4,-364.93199999999996,-346.746,1175.78,-365.45599999999996,-351.566,1306.11,-375.45300000000003,-228.291,1525.79,-191.43200000000002,-182.917,1619.87,-110.819,-212.06900000000002,1639.08,-14.1531,-218.89,1657.16,-79.9751,-221.89,1651.93,-359.651,-329.746,1117.03,-347.963,-262.793,1018.16,-309.76599999999996,-9.52165,998.6619999999999,-251.007,196.47,1003.99,-188.604,230.947,1066.16,-178.93099999999998,169.32,1140.3,-195.67700000000002,125.939,1096.73,-376.349,98.2786,1295.62,-42.2277,207.868,1394.32,-241.692,485.597,1324.24,-165.80200000000002,634.557,1288.72,-408.7,112.98100000000001,1141.46,-61.2988,196.854,1068.12,-241.15,494.235,1128.33,-164.179,628.62,1101.08,-328.24300000000005,-436.74,1121.9,-187.32,-462.412,1090.72,-211.024,-496.166,1120.83,-300.085,-492.19199999999995,1194.5,-218.045,-493.94199999999995,1073.7,-334.55400000000003,-497.26300000000003,1047.2,-6.5970119999999985,-12.191431,3.8668015,60.69,2.59,-24.43
155,2021-07-26 15:58:23.2,-393.07300000000004,107.024,1213.27,-417.876,-54.0285,1200.41,-392.699,-180.822,1181.28,-351.223,-368.061,1128.47,-361.99,-346.509,1166.37,-364.23199999999997,-353.19,1297.15,-371.24,-230.486,1518.51,-190.229,-184.27700000000002,1619.79,-109.90700000000001,-210.642,1645.03,-12.9539,-215.736,1664.41,-80.0102,-224.213,1659.22,-356.04400000000004,-328.099,1107.82,-342.82099999999997,-258.873,1010.09,-305.493,-3.81495,999.803,-257.978,206.00599999999997,1004.91,-213.27700000000002,243.955,1079.65,-168.762,291.99,1151.63,-181.595,113.959,1070.87,-376.673,97.9959,1294.69,-41.3155,207.778,1394.8,-241.05700000000002,487.06300000000005,1324.21,-165.482,636.79,1287.72,-407.861,115.166,1139.86,-56.26,194.687,1074.27,-238.56799999999998,493.579,1128.18,-162.224,628.877,1099.8,-323.875,-435.43699999999995,1110.75,-182.00799999999998,-454.899,1076.54,-204.47,-491.366,1104.74,-293.164,-494.815,1179.66,-212.109,-486.315,1057.72,-329.259,-491.44599999999997,1032.03,2.8522444,-5.647062,5.367101,-209.3,129.99,-285.6
156,2021-07-26 15:58:23.3,-391.962,108.58200000000001,1214.41,-416.57099999999997,-53.2679,1196.69,-390.793,-180.34,1173.93,-347.55300000000005,-367.083,1115.52,-358.87800000000004,-346.577,1154.22,-363.24,-356.106,1285.75,-370.254,-234.148,1509.65,-190.00900000000001,-188.356,1615.69,-109.01,-211.363,1644.13,-11.6598,-212.859,1665.75,-80.1516,-228.495,1661.94,-352.409,-326.243,1095.89,-338.483,-254.179,999.2139999999999,-304.69599999999997,3.4983,1000.33,-275.124,218.24599999999998,1002.43,-238.679,293.749,1048.56,-204.329,382.84,1070.76,-172.46900000000002,155.05,1051.0,-375.902,97.1843,1296.23,-32.0671,205.16,1377.79,-231.81900000000002,492.25300000000004,1329.02,-164.577,647.105,1291.63,-406.444,118.86,1140.62,-52.4083,208.403,1086.95,-239.873,507.298,1140.41,-193.545,658.6439999999999,1124.38,-319.492,-434.26,1095.92,-174.91400000000002,-446.73699999999997,1065.28,-196.945,-485.639,1091.17,-288.38599999999997,-496.153,1163.41,-203.362,-478.55699999999996,1043.87,-320.221,-486.94,1013.91,1.0600204,-5.7284174000000005,7.743173599999999,-178.92,154.56,-241.78
157,2021-07-26 15:58:23.5,-391.54900000000004,108.63600000000001,1213.92,-415.94599999999997,-53.2307,1195.84,-389.642,-180.167,1172.82,-345.337,-366.509,1113.84,-356.824,-346.191,1152.6,-361.311,-356.05699999999996,1284.11,-369.292,-234.34900000000002,1508.16,-189.22,-187.785,1614.21,-108.15899999999999,-210.97099999999998,1642.37,-10.7128,-212.71400000000003,1663.6,-80.2229,-232.692,1659.08,-350.381,-325.623,1094.33,-336.73,-253.34599999999998,997.7560000000001,-304.183,4.52843,998.8480000000001,-275.776,219.465,1000.82,-240.673,295.195,1047.65,-207.81,383.958,1073.22,-170.997,159.33700000000002,1049.87,-375.61,97.095,1295.76,-34.1132,205.747,1386.02,-232.917,492.42199999999997,1330.95,-164.234,646.374,1292.38,-405.92199999999997,119.042,1140.12,-51.3239,207.361,1087.79,-239.769,505.82,1140.58,-178.424,651.485,1122.29,-316.893,-433.48199999999997,1094.04,-172.51,-444.43,1061.84,-194.06400000000002,-483.985,1087.15,-284.779,-496.52099999999996,1160.01,-200.963,-476.0,1040.05,-318.057,-484.523,1010.99,-6.501299,-5.991628,7.5326056,117.39,51.73,86.94
158,2021-07-26 15:58:23.6,-386.86199999999997,107.63600000000001,1213.79,-409.865,-53.0204,1190.52,-382.464,-178.15599999999998,1162.76,-335.629,-362.287,1101.85,-346.841,-342.591,1140.78,-351.81699999999995,-352.546,1271.68,-363.514,-233.392,1495.64,-189.35299999999998,-186.64700000000002,1609.29,-110.50299999999999,-210.856,1641.34,-13.9682,-215.826,1664.09,-82.6683,-226.91099999999997,1660.19,-341.772,-321.54400000000004,1082.84,-335.19699999999995,-251.52,984.559,-301.41700000000003,4.8933800000000005,992.8639999999999,-270.04200000000003,218.234,1002.43,-228.50900000000001,294.922,1040.81,-190.172,378.654,1073.15,-166.713,155.692,1050.59,-369.67900000000003,93.4773,1294.57,-34.0192,207.735,1392.72,-233.355,491.834,1336.34,-163.696,643.22,1293.09,-402.358,120.404,1140.94,-48.7766,203.96599999999998,1085.6,-239.668,498.776,1139.35,-171.50099999999998,638.589,1109.41,-306.313,-428.227,1081.16,-161.97799999999998,-438.81800000000004,1051.79,-183.747,-478.094,1076.88,-275.313,-490.389,1147.85,-189.793,-470.509,1029.82,-305.789,-479.64,998.841,-4.24726,-5.324030400000002,8.702696000000001,39.62,9.38,56.420002
159,2021-07-26 15:58:23.8,-386.38,111.934,1210.64,-408.653,-48.288000000000004,1182.29,-383.64599999999996,-173.347,1151.1,-334.24699999999996,-357.352,1090.75,-345.515,-337.591,1129.71,-344.164,-347.027,1260.96,-356.415,-243.19099999999997,1492.86,-191.976,-186.77200000000002,1616.8,-112.147,-217.747,1639.72,-15.0204,-227.274,1658.94,-83.0327,-226.502,1664.25,-341.17900000000003,-316.747,1071.54,-337.227,-247.92700000000002,972.0210000000001,-298.772,7.7823199999999995,989.803,-266.382,220.99900000000002,1005.15,-225.96900000000002,298.401,1043.68,-188.71599999999998,383.39300000000003,1074.46,-166.11700000000002,154.8,1050.9,-369.18800000000005,95.307,1291.1,-33.9557,207.358,1395.37,-231.856,492.772,1336.94,-165.562,646.716,1296.37,-401.88300000000004,126.927,1138.09,-49.6439,221.523,1088.14,-242.4,515.302,1144.73,-191.958,664.68,1126.94,-303.986,-423.041,1070.17,-158.75799999999998,-435.19599999999997,1044.85,-181.65400000000002,-474.23,1069.48,-275.44599999999997,-485.379,1138.02,-186.31,-466.73699999999997,1022.17,-301.672,-474.833,987.925,-2.2277179,-5.6135616,8.69791,5.04,-20.93,34.37
160,2021-07-26 15:58:23.9,-386.05199999999996,111.71799999999999,1210.12,-408.019,-48.64,1181.57,-382.376,-173.62,1150.17,-331.68699999999995,-357.349,1089.53,-343.077,-337.694,1128.56,-341.421,-347.207,1259.9,-354.414,-243.426,1491.99,-190.74200000000002,-185.083,1616.34,-109.34299999999999,-210.687,1640.58,-12.1497,-213.56799999999998,1661.89,-79.3406,-226.197,1654.81,-338.921,-316.743,1070.36,-335.575,-247.988,970.6619999999999,-299.337,8.28957,987.7810000000001,-268.666,221.951,1002.78,-229.822,299.353,1043.07,-194.297,387.055,1067.97,-166.525,157.208,1046.95,-368.80300000000005,95.0274,1290.61,-33.8531,208.468,1395.28,-232.90099999999998,493.658,1338.05,-166.104,648.064,1299.55,-401.606,126.76899999999999,1137.53,-49.015,221.05700000000002,1087.41,-242.94799999999998,514.015,1145.91,-181.315,658.4739999999999,1122.54,-300.955,-422.852,1068.85,-156.05,-433.22,1040.42,-178.03799999999998,-472.75699999999995,1065.16,-270.344,-485.566,1135.55,-183.752,-464.86300000000006,1017.99,-299.793,-473.87699999999995,986.0189999999999,-2.2229323,-6.211767,7.8867435,-22.05,-5.95,10.36
